id,geo,wat_res,TIME_PERIOD,OBS_VALUE
645,Bulgaria,INFL_NBT,2004,0
646,Bulgaria,INFL_NBT,2005,0
647,Bulgaria,INFL_NBT,2006,0
648,Bulgaria,INFL_NBT,2007,0
649,Bulgaria,INFL_NBT,2008,0
650,Bulgaria,INFL_NBT,2009,0
651,Bulgaria,INFL_NBT,2010,0
652,Bulgaria,INFL_NBT,2011,0
653,Bulgaria,INFL_NBT,2012,67259
654,Bulgaria,INFL_NBT,2013,93475
655,Bulgaria,INFL_NBT,2014,93910
656,Bulgaria,INFL_NBT,2015,75961
657,Bulgaria,INFL_NBT,2016,83684
658,Bulgaria,INFL_NBT,2017,67891
659,Bulgaria,INFL_NBT,2018,75945
660,Bulgaria,INTFL,1989,0
661,Bulgaria,INTFL,1990,0
662,Bulgaria,INTFL,1991,0
663,Bulgaria,INTFL,1992,0
664,Bulgaria,INTFL,1993,0
665,Bulgaria,INTFL,1994,0
666,Bulgaria,INTFL,1995,0
667,Bulgaria,INTFL,1996,0
668,Bulgaria,INTFL,1997,0
669,Bulgaria,INTFL,1998,0
670,Bulgaria,INTFL,1999,0
671,Bulgaria,INTFL,2000,0
672,Bulgaria,INTFL,2001,0
673,Bulgaria,INTFL,2002,0
674,Bulgaria,INTFL,2003,0
675,Bulgaria,INTFL,2004,0
676,Bulgaria,INTFL,2005,0
677,Bulgaria,INTFL,2006,0
678,Bulgaria,INTFL,2007,0
679,Bulgaria,INTFL,2008,0
680,Bulgaria,INTFL,2009,0
681,Bulgaria,INTFL,2010,0
682,Bulgaria,INTFL,2011,0
683,Bulgaria,INTFL,2012,16451
684,Bulgaria,INTFL,2013,16184
685,Bulgaria,INTFL,2014,24830
686,Bulgaria,INTFL,2015,30021
687,Bulgaria,INTFL,2016,18399
688,Bulgaria,INTFL,2017,14204
689,Bulgaria,INTFL,2018,24147
690,Bulgaria,OUTFL,1989,0
691,Bulgaria,OUTFL,1990,0
692,Bulgaria,OUTFL,1991,0
693,Bulgaria,OUTFL,1992,0
694,Bulgaria,OUTFL,1993,0
695,Bulgaria,OUTFL,1994,0
696,Bulgaria,OUTFL,1995,0
697,Bulgaria,OUTFL,1996,0
698,Bulgaria,OUTFL,1997,0
699,Bulgaria,OUTFL,1998,0
700,Bulgaria,OUTFL,1999,0
701,Bulgaria,OUTFL,2000,0
702,Bulgaria,OUTFL,2001,0
703,Bulgaria,OUTFL,2002,0
704,Bulgaria,OUTFL,2003,0
705,Bulgaria,OUTFL,2004,0
706,Bulgaria,OUTFL,2005,0
707,Bulgaria,OUTFL,2006,0
708,Bulgaria,OUTFL,2007,0
709,Bulgaria,OUTFL,2008,0
710,Bulgaria,OUTFL,2009,0
711,Bulgaria,OUTFL,2010,0
712,Bulgaria,OUTFL,2011,0
713,Bulgaria,OUTFL,2012,88416
714,Bulgaria,OUTFL,2013,116060
715,Bulgaria,OUTFL,2014,130870
716,Bulgaria,OUTFL,2015,118826
717,Bulgaria,OUTFL,2016,103696
718,Bulgaria,OUTFL,2017,84511
719,Bulgaria,OUTFL,2018,105461
720,Bulgaria,PRECIP,1989,0
721,Bulgaria,PRECIP,1990,0
722,Bulgaria,PRECIP,1991,0
723,Bulgaria,PRECIP,1992,0
724,Bulgaria,PRECIP,1993,0
725,Bulgaria,PRECIP,1994,0
726,Bulgaria,PRECIP,1995,0
727,Bulgaria,PRECIP,1996,0
728,Bulgaria,PRECIP,1997,0
729,Bulgaria,PRECIP,1998,0
730,Bulgaria,PRECIP,1999,0
731,Bulgaria,PRECIP,2000,0
732,Bulgaria,PRECIP,2001,0
733,Bulgaria,PRECIP,2002,0
734,Bulgaria,PRECIP,2003,0
735,Bulgaria,PRECIP,2004,0
736,Bulgaria,PRECIP,2005,0
737,Bulgaria,PRECIP,2006,0
738,Bulgaria,PRECIP,2007,0
739,Bulgaria,PRECIP,2008,0
740,Bulgaria,PRECIP,2009,0
741,Bulgaria,PRECIP,2010,0
742,Bulgaria,PRECIP,2011,0
743,Bulgaria,PRECIP,2012,74630
744,Bulgaria,PRECIP,2013,70865
745,Bulgaria,PRECIP,2014,115306
746,Bulgaria,PRECIP,2015,82073
747,Bulgaria,PRECIP,2016,74713
748,Bulgaria,PRECIP,2017,84411
749,Bulgaria,PRECIP,2018,85254
750,Bulgaria,RFW_RES,1989,0
751,Bulgaria,RFW_RES,1990,0
752,Bulgaria,RFW_RES,1991,0
753,Bulgaria,RFW_RES,1992,0
754,Bulgaria,RFW_RES,1993,0
755,Bulgaria,RFW_RES,1994,0
756,Bulgaria,RFW_RES,1995,0
757,Bulgaria,RFW_RES,1996,0
758,Bulgaria,RFW_RES,1997,0
759,Bulgaria,RFW_RES,1998,0
760,Bulgaria,RFW_RES,1999,0
761,Bulgaria,RFW_RES,2000,0
762,Bulgaria,RFW_RES,2001,0
763,Bulgaria,RFW_RES,2002,0
764,Bulgaria,RFW_RES,2003,0
765,Bulgaria,RFW_RES,2004,0
766,Bulgaria,RFW_RES,2005,0
767,Bulgaria,RFW_RES,2006,0
768,Bulgaria,RFW_RES,2007,0
769,Bulgaria,RFW_RES,2008,0
770,Bulgaria,RFW_RES,2009,0
771,Bulgaria,RFW_RES,2010,0
772,Bulgaria,RFW_RES,2011,0
773,Bulgaria,RFW_RES,2012,83710
774,Bulgaria,RFW_RES,2013,109659
775,Bulgaria,RFW_RES,2014,118740
776,Bulgaria,RFW_RES,2015,105982
777,Bulgaria,RFW_RES,2016,102083
778,Bulgaria,RFW_RES,2017,82095
779,Bulgaria,RFW_RES,2018,100092
780,Switzerland,EVAP_TSP,1989,19600
781,Switzerland,EVAP_TSP,1990,22421
782,Switzerland,EVAP_TSP,1991,22867
783,Switzerland,EVAP_TSP,1992,21670.7
784,Switzerland,EVAP_TSP,1993,28289.2
785,Switzerland,EVAP_TSP,1994,24445.4
786,Switzerland,EVAP_TSP,1995,23900
787,Switzerland,EVAP_TSP,1996,18384.2
788,Switzerland,EVAP_TSP,1997,21577.6
789,Switzerland,EVAP_TSP,1998,23175
790,Switzerland,EVAP_TSP,1999,25046.9
791,Switzerland,EVAP_TSP,2000,20748
792,Switzerland,EVAP_TSP,2001,25526
793,Switzerland,EVAP_TSP,2002,20732
794,Switzerland,EVAP_TSP,2003,18726
795,Switzerland,EVAP_TSP,2004,21552
796,Switzerland,EVAP_TSP,2005,19594
797,Switzerland,EVAP_TSP,2006,22325
798,Switzerland,EVAP_TSP,2007,24524
799,Switzerland,EVAP_TSP,2008,18729
800,Switzerland,EVAP_TSP,2009,17734
801,Switzerland,EVAP_TSP,2010,21690
802,Switzerland,EVAP_TSP,2011,18709
803,Switzerland,EVAP_TSP,2012,22632
804,Switzerland,EVAP_TSP,2013,19328
805,Switzerland,EVAP_TSP,2014,23163
806,Switzerland,EVAP_TSP,2015,20025
807,Switzerland,EVAP_TSP,2016,19694
808,Switzerland,EVAP_TSP,2017,22130
809,Switzerland,EVAP_TSP,2018,14533
810,Switzerland,INFL_NBT,1989,4400
811,Switzerland,INFL_NBT,1990,10010
812,Switzerland,INFL_NBT,1991,9532
813,Switzerland,INFL_NBT,1992,10218.2
814,Switzerland,INFL_NBT,1993,12470.3
815,Switzerland,INFL_NBT,1994,14438.2
816,Switzerland,INFL_NBT,1995,16965
817,Switzerland,INFL_NBT,1996,8713.7
818,Switzerland,INFL_NBT,1997,11312.1
819,Switzerland,INFL_NBT,1998,8608.7
820,Switzerland,INFL_NBT,1999,15446.3
821,Switzerland,INFL_NBT,2000,14064
822,Switzerland,INFL_NBT,2001,15490
823,Switzerland,INFL_NBT,2002,11849
824,Switzerland,INFL_NBT,2003,12115
825,Switzerland,INFL_NBT,2004,9972
826,Switzerland,INFL_NBT,2005,10562
827,Switzerland,INFL_NBT,2006,12403
828,Switzerland,INFL_NBT,2007,12158
829,Switzerland,INFL_NBT,2008,11089
830,Switzerland,INFL_NBT,2009,9807
831,Switzerland,INFL_NBT,2010,10344
832,Switzerland,INFL_NBT,2011,8823
833,Switzerland,INFL_NBT,2012,10513
834,Switzerland,INFL_NBT,2013,15874
835,Switzerland,INFL_NBT,2014,11729
836,Switzerland,INFL_NBT,2015,11000
837,Switzerland,INFL_NBT,2016,13122
838,Switzerland,INFL_NBT,2017,8746
839,Switzerland,INFL_NBT,2018,13062
840,Switzerland,INTFL,1989,37100
841,Switzerland,INTFL,1990,33103
842,Switzerland,INTFL,1991,37184.5
843,Switzerland,INTFL,1992,37050.6
844,Switzerland,INTFL,1993,40557.3
845,Switzerland,INTFL,1994,49038.2
846,Switzerland,INTFL,1995,46421
847,Switzerland,INTFL,1996,32701.4
848,Switzerland,INTFL,1997,40048.1
849,Switzerland,INTFL,1998,34760.3
850,Switzerland,INTFL,1999,52819.7
851,Switzerland,INTFL,2000,41455
852,Switzerland,INTFL,2001,52571
853,Switzerland,INTFL,2002,38739
854,Switzerland,INTFL,2003,36499
855,Switzerland,INTFL,2004,35425
856,Switzerland,INTFL,2005,33558
857,Switzerland,INTFL,2006,34371
858,Switzerland,INTFL,2007,39199
859,Switzerland,INTFL,2008,39834
860,Switzerland,INTFL,2009,37691
861,Switzerland,INTFL,2010,37493
862,Switzerland,INTFL,2011,31058
863,Switzerland,INTFL,2012,39153
864,Switzerland,INTFL,2013,45967
865,Switzerland,INTFL,2014,41535
866,Switzerland,INTFL,2015,40173
867,Switzerland,INTFL,2016,39967
868,Switzerland,INTFL,2017,30842
869,Switzerland,INTFL,2018,35838
870,Switzerland,OUTFL,1989,41600
871,Switzerland,OUTFL,1990,43112
872,Switzerland,OUTFL,1991,46716.5
873,Switzerland,OUTFL,1992,47268.8
874,Switzerland,OUTFL,1993,53027.6
875,Switzerland,OUTFL,1994,63476.4
876,Switzerland,OUTFL,1995,63386
877,Switzerland,OUTFL,1996,41415.1
878,Switzerland,OUTFL,1997,51360.1
879,Switzerland,OUTFL,1998,43369
880,Switzerland,OUTFL,1999,68266
881,Switzerland,OUTFL,2000,56276
882,Switzerland,OUTFL,2001,68012
883,Switzerland,OUTFL,2002,51194
884,Switzerland,OUTFL,2003,51274
885,Switzerland,OUTFL,2004,45862
886,Switzerland,OUTFL,2005,45144
887,Switzerland,OUTFL,2006,47903
888,Switzerland,OUTFL,2007,51869
889,Switzerland,OUTFL,2008,51818
890,Switzerland,OUTFL,2009,48926
891,Switzerland,OUTFL,2010,48637
892,Switzerland,OUTFL,2011,41409
893,Switzerland,OUTFL,2012,50822
894,Switzerland,OUTFL,2013,62130
895,Switzerland,OUTFL,2014,53649
896,Switzerland,OUTFL,2015,52300
897,Switzerland,OUTFL,2016,53874
898,Switzerland,OUTFL,2017,40992
899,Switzerland,OUTFL,2018,50758
900,Switzerland,PRECIP,1989,56700
901,Switzerland,PRECIP,1990,54704
902,Switzerland,PRECIP,1991,59231
903,Switzerland,PRECIP,1992,57787
904,Switzerland,PRECIP,1993,69391.4
905,Switzerland,PRECIP,1994,72806.9
906,Switzerland,PRECIP,1995,70091
907,Switzerland,PRECIP,1996,50432.3
908,Switzerland,PRECIP,1997,61847.6
909,Switzerland,PRECIP,1998,56717.3
910,Switzerland,PRECIP,1999,78600.9
911,Switzerland,PRECIP,2000,62203
912,Switzerland,PRECIP,2001,78097
913,Switzerland,PRECIP,2002,59471
914,Switzerland,PRECIP,2003,55224
915,Switzerland,PRECIP,2004,56977
916,Switzerland,PRECIP,2005,53152
917,Switzerland,PRECIP,2006,56696
918,Switzerland,PRECIP,2007,63723
919,Switzerland,PRECIP,2008,58563
920,Switzerland,PRECIP,2009,55425
921,Switzerland,PRECIP,2010,59183
922,Switzerland,PRECIP,2011,49767
923,Switzerland,PRECIP,2012,61785
924,Switzerland,PRECIP,2013,65295
925,Switzerland,PRECIP,2014,64698
926,Switzerland,PRECIP,2015,60198
927,Switzerland,PRECIP,2016,59661
928,Switzerland,PRECIP,2017,52973
929,Switzerland,PRECIP,2018,50371
930,Switzerland,RFW_RES,1989,41500
931,Switzerland,RFW_RES,1990,43112
932,Switzerland,RFW_RES,1991,45896
933,Switzerland,RFW_RES,1992,46334.5
934,Switzerland,RFW_RES,1993,53572.6
935,Switzerland,RFW_RES,1994,62799.7
936,Switzerland,RFW_RES,1995,63386
937,Switzerland,RFW_RES,1996,40761.7
938,Switzerland,RFW_RES,1997,51582
939,Switzerland,RFW_RES,1998,42151
940,Switzerland,RFW_RES,1999,69000.4
941,Switzerland,RFW_RES,2000,55519
942,Switzerland,RFW_RES,2001,68061
943,Switzerland,RFW_RES,2002,50588
944,Switzerland,RFW_RES,2003,48614
945,Switzerland,RFW_RES,2004,45397
946,Switzerland,RFW_RES,2005,44120
947,Switzerland,RFW_RES,2006,46774
948,Switzerland,RFW_RES,2007,51357
949,Switzerland,RFW_RES,2008,50923
950,Switzerland,RFW_RES,2009,47498
951,Switzerland,RFW_RES,2010,47837
952,Switzerland,RFW_RES,2011,39881
953,Switzerland,RFW_RES,2012,49666
954,Switzerland,RFW_RES,2013,61841
955,Switzerland,RFW_RES,2014,53264
956,Switzerland,RFW_RES,2015,51173
957,Switzerland,RFW_RES,2016,53089
958,Switzerland,RFW_RES,2017,39588
959,Switzerland,RFW_RES,2018,48900
960,Cyprus,EVAP_TSP,1989,0
961,Cyprus,EVAP_TSP,1990,0
962,Cyprus,EVAP_TSP,1991,2930
963,Cyprus,EVAP_TSP,1992,2398
964,Cyprus,EVAP_TSP,1993,1572
965,Cyprus,EVAP_TSP,1994,3199
966,Cyprus,EVAP_TSP,1995,0
967,Cyprus,EVAP_TSP,1996,2239
968,Cyprus,EVAP_TSP,1997,2058
969,Cyprus,EVAP_TSP,1998,1986
970,Cyprus,EVAP_TSP,1999,1546
971,Cyprus,EVAP_TSP,2000,2810
972,Cyprus,EVAP_TSP,2001,2891.7
973,Cyprus,EVAP_TSP,2002,2557
974,Cyprus,EVAP_TSP,2003,2892.5
975,Cyprus,EVAP_TSP,2004,2904.4
976,Cyprus,EVAP_TSP,2005,2073.1
977,Cyprus,EVAP_TSP,2006,2093.6
978,Cyprus,EVAP_TSP,2007,2490.1
979,Cyprus,EVAP_TSP,2008,1483
980,Cyprus,EVAP_TSP,2009,3370.5
981,Cyprus,EVAP_TSP,2010,2313
982,Cyprus,EVAP_TSP,2011,3013.2
983,Cyprus,EVAP_TSP,2012,4263.3
984,Cyprus,EVAP_TSP,2013,1593
985,Cyprus,EVAP_TSP,2014,2122
986,Cyprus,EVAP_TSP,2015,2614
987,Cyprus,EVAP_TSP,2016,2322
988,Cyprus,EVAP_TSP,2017,1760
989,Cyprus,EVAP_TSP,2018,3278
990,Cyprus,INFL_NBT,1989,0
991,Cyprus,INFL_NBT,1990,0
992,Cyprus,INFL_NBT,1991,0
993,Cyprus,INFL_NBT,1992,0
994,Cyprus,INFL_NBT,1993,0
995,Cyprus,INFL_NBT,1994,0
996,Cyprus,INFL_NBT,1995,0
997,Cyprus,INFL_NBT,1996,0
998,Cyprus,INFL_NBT,1997,0
999,Cyprus,INFL_NBT,1998,0
1000,Cyprus,INFL_NBT,1999,0
1001,Cyprus,INFL_NBT,2000,0
1002,Cyprus,INFL_NBT,2001,0
1003,Cyprus,INFL_NBT,2002,0
1004,Cyprus,INFL_NBT,2003,0
1005,Cyprus,INFL_NBT,2004,0
1006,Cyprus,INFL_NBT,2005,0
1007,Cyprus,INFL_NBT,2006,0
1008,Cyprus,INFL_NBT,2007,0
1009,Cyprus,INFL_NBT,2008,0
1010,Cyprus,INFL_NBT,2009,0
1011,Cyprus,INFL_NBT,2010,0
1012,Cyprus,INFL_NBT,2011,0
1013,Cyprus,INFL_NBT,2012,0
1014,Cyprus,INFL_NBT,2013,0
1015,Cyprus,INFL_NBT,2014,0
1016,Cyprus,INFL_NBT,2015,0
1017,Cyprus,INFL_NBT,2016,0
1018,Cyprus,INFL_NBT,2017,0
1019,Cyprus,INFL_NBT,2018,0
1020,Cyprus,INTFL,1989,0
1021,Cyprus,INTFL,1990,0
1022,Cyprus,INTFL,1991,733
1023,Cyprus,INTFL,1992,600
1024,Cyprus,INTFL,1993,393
1025,Cyprus,INTFL,1994,800
1026,Cyprus,INTFL,1995,0
1027,Cyprus,INTFL,1996,759
1028,Cyprus,INTFL,1997,515
1029,Cyprus,INTFL,1998,497
1030,Cyprus,INTFL,1999,386
1031,Cyprus,INTFL,2000,342
1032,Cyprus,INTFL,2001,321.3
1033,Cyprus,INTFL,2002,284.1
1034,Cyprus,INTFL,2003,321.4
1035,Cyprus,INTFL,2004,322.7
1036,Cyprus,INTFL,2005,230.3
1037,Cyprus,INTFL,2006,232.6
1038,Cyprus,INTFL,2007,276.6
1039,Cyprus,INTFL,2008,165
1040,Cyprus,INTFL,2009,374.5
1041,Cyprus,INTFL,2010,257
1042,Cyprus,INTFL,2011,334.8
1043,Cyprus,INTFL,2012,473.7
1044,Cyprus,INTFL,2013,177
1045,Cyprus,INTFL,2014,236
1046,Cyprus,INTFL,2015,290
1047,Cyprus,INTFL,2016,258
1048,Cyprus,INTFL,2017,196
1049,Cyprus,INTFL,2018,364
1050,Cyprus,OUTFL,1989,0
1051,Cyprus,OUTFL,1990,0
1052,Cyprus,OUTFL,1991,0
1053,Cyprus,OUTFL,1992,0
1054,Cyprus,OUTFL,1993,0
1055,Cyprus,OUTFL,1994,0
1056,Cyprus,OUTFL,1995,0
1057,Cyprus,OUTFL,1996,0
1058,Cyprus,OUTFL,1997,0
1059,Cyprus,OUTFL,1998,0
1060,Cyprus,OUTFL,1999,0
1061,Cyprus,OUTFL,2000,90
1062,Cyprus,OUTFL,2001,75
1063,Cyprus,OUTFL,2002,55
1064,Cyprus,OUTFL,2003,70
1065,Cyprus,OUTFL,2004,65
1066,Cyprus,OUTFL,2005,50
1067,Cyprus,OUTFL,2006,65
1068,Cyprus,OUTFL,2007,60
1069,Cyprus,OUTFL,2008,40
1070,Cyprus,OUTFL,2009,65
1071,Cyprus,OUTFL,2010,60
1072,Cyprus,OUTFL,2011,70
1073,Cyprus,OUTFL,2012,70
1074,Cyprus,OUTFL,2013,60
1075,Cyprus,OUTFL,2014,63
1076,Cyprus,OUTFL,2015,62
1077,Cyprus,OUTFL,2016,60
1078,Cyprus,OUTFL,2017,60
1079,Cyprus,OUTFL,2018,64
1080,Cyprus,PRECIP,1989,0
1081,Cyprus,PRECIP,1990,0
1082,Cyprus,PRECIP,1991,3663
1083,Cyprus,PRECIP,1992,2998
1084,Cyprus,PRECIP,1993,1965
1085,Cyprus,PRECIP,1994,3999
1086,Cyprus,PRECIP,1995,0
1087,Cyprus,PRECIP,1996,2998
1088,Cyprus,PRECIP,1997,2573
1089,Cyprus,PRECIP,1998,2483
1090,Cyprus,PRECIP,1999,1932
1091,Cyprus,PRECIP,2000,3152
1092,Cyprus,PRECIP,2001,3213
1093,Cyprus,PRECIP,2002,2841.1
1094,Cyprus,PRECIP,2003,3213.9
1095,Cyprus,PRECIP,2004,3227.1
1096,Cyprus,PRECIP,2005,2303.4
1097,Cyprus,PRECIP,2006,2326.2
1098,Cyprus,PRECIP,2007,2766.7
1099,Cyprus,PRECIP,2008,1648
1100,Cyprus,PRECIP,2009,3745
1101,Cyprus,PRECIP,2010,2570
1102,Cyprus,PRECIP,2011,3348
1103,Cyprus,PRECIP,2012,4737
1104,Cyprus,PRECIP,2013,1770
1105,Cyprus,PRECIP,2014,2358
1106,Cyprus,PRECIP,2015,2904
1107,Cyprus,PRECIP,2016,2580
1108,Cyprus,PRECIP,2017,1956
1109,Cyprus,PRECIP,2018,3642
1110,Cyprus,RFW_RES,1989,0
1111,Cyprus,RFW_RES,1990,0
1112,Cyprus,RFW_RES,1991,733
1113,Cyprus,RFW_RES,1992,600
1114,Cyprus,RFW_RES,1993,393
1115,Cyprus,RFW_RES,1994,800
1116,Cyprus,RFW_RES,1995,0
1117,Cyprus,RFW_RES,1996,759
1118,Cyprus,RFW_RES,1997,515
1119,Cyprus,RFW_RES,1998,497
1120,Cyprus,RFW_RES,1999,386
1121,Cyprus,RFW_RES,2000,342
1122,Cyprus,RFW_RES,2001,321.3
1123,Cyprus,RFW_RES,2002,284.1
1124,Cyprus,RFW_RES,2003,321.4
1125,Cyprus,RFW_RES,2004,322.7
1126,Cyprus,RFW_RES,2005,230.3
1127,Cyprus,RFW_RES,2006,232.6
1128,Cyprus,RFW_RES,2007,276.6
1129,Cyprus,RFW_RES,2008,165
1130,Cyprus,RFW_RES,2009,374.5
1131,Cyprus,RFW_RES,2010,257
1132,Cyprus,RFW_RES,2011,334.8
1133,Cyprus,RFW_RES,2012,473.7
1134,Cyprus,RFW_RES,2013,177
1135,Cyprus,RFW_RES,2014,236
1136,Cyprus,RFW_RES,2015,290
1137,Cyprus,RFW_RES,2016,258
1138,Cyprus,RFW_RES,2017,196
1139,Cyprus,RFW_RES,2018,364
1140,Czechia,EVAP_TSP,1989,0
1141,Czechia,EVAP_TSP,1990,36470
1142,Czechia,EVAP_TSP,1991,37603
1143,Czechia,EVAP_TSP,1992,36159
1144,Czechia,EVAP_TSP,1993,43792
1145,Czechia,EVAP_TSP,1994,37683
1146,Czechia,EVAP_TSP,1995,43950
1147,Czechia,EVAP_TSP,1996,37461
1148,Czechia,EVAP_TSP,1997,39859
1149,Czechia,EVAP_TSP,1998,42750
1150,Czechia,EVAP_TSP,1999,35381
1151,Czechia,EVAP_TSP,2000,40353
1152,Czechia,EVAP_TSP,2001,48393
1153,Czechia,EVAP_TSP,2002,48533
1154,Czechia,EVAP_TSP,2003,29319
1155,Czechia,EVAP_TSP,2004,41473
1156,Czechia,EVAP_TSP,2005,42872
1157,Czechia,EVAP_TSP,2006,37617
1158,Czechia,EVAP_TSP,2007,46194
1159,Czechia,EVAP_TSP,2008,38689
1160,Czechia,EVAP_TSP,2009,47826
1161,Czechia,EVAP_TSP,2010,43988
1162,Czechia,EVAP_TSP,2011,35500
1163,Czechia,EVAP_TSP,2012,42239
1164,Czechia,EVAP_TSP,2013,38296
1165,Czechia,EVAP_TSP,2014,43297
1166,Czechia,EVAP_TSP,2015,32021
1167,Czechia,EVAP_TSP,2016,38700
1168,Czechia,EVAP_TSP,2017,39230
1169,Czechia,EVAP_TSP,2018,32889
1170,Czechia,INFL_NBT,1989,0
1171,Czechia,INFL_NBT,1990,400
1172,Czechia,INFL_NBT,1991,420
1173,Czechia,INFL_NBT,1992,492
1174,Czechia,INFL_NBT,1993,486
1175,Czechia,INFL_NBT,1994,553
1176,Czechia,INFL_NBT,1995,645
1177,Czechia,INFL_NBT,1996,825
1178,Czechia,INFL_NBT,1997,653
1179,Czechia,INFL_NBT,1998,541
1180,Czechia,INFL_NBT,1999,550
1181,Czechia,INFL_NBT,2000,573
1182,Czechia,INFL_NBT,2001,617
1183,Czechia,INFL_NBT,2002,1341
1184,Czechia,INFL_NBT,2003,524
1185,Czechia,INFL_NBT,2004,640
1186,Czechia,INFL_NBT,2005,781
1187,Czechia,INFL_NBT,2006,1070
1188,Czechia,INFL_NBT,2007,637
1189,Czechia,INFL_NBT,2008,485
1190,Czechia,INFL_NBT,2009,713
1191,Czechia,INFL_NBT,2010,769
1192,Czechia,INFL_NBT,2011,480
1193,Czechia,INFL_NBT,2012,492
1194,Czechia,INFL_NBT,2013,845
1195,Czechia,INFL_NBT,2014,388
1196,Czechia,INFL_NBT,2015,398
1197,Czechia,INFL_NBT,2016,402
1198,Czechia,INFL_NBT,2017,339
1199,Czechia,INFL_NBT,2018,320
1200,Czechia,INTFL,1989,0
1201,Czechia,INTFL,1990,9594
1202,Czechia,INTFL,1991,9084
1203,Czechia,INTFL,1992,12027
1204,Czechia,INTFL,1993,9599
1205,Czechia,INTFL,1994,14604
1206,Czechia,INTFL,1995,17564
1207,Czechia,INTFL,1996,17429
1208,Czechia,INTFL,1997,17950
1209,Czechia,INTFL,1998,13403
1210,Czechia,INTFL,1999,13910
1211,Czechia,INTFL,2000,14380
1212,Czechia,INTFL,2001,15567
1213,Czechia,INTFL,2002,22765
1214,Czechia,INTFL,2003,11376
1215,Czechia,INTFL,2004,12156
1216,Czechia,INTFL,2005,14858
1217,Czechia,INTFL,2006,18220
1218,Czechia,INTFL,2007,13350
1219,Czechia,INTFL,2008,10416
1220,Czechia,INTFL,2009,11220
1221,Czechia,INTFL,2010,24341
1222,Czechia,INTFL,2011,13500
1223,Czechia,INTFL,2012,12573
1224,Czechia,INTFL,2013,19040
1225,Czechia,INTFL,2014,8123
1226,Czechia,INTFL,2015,9622
1227,Czechia,INTFL,2016,11348
1228,Czechia,INTFL,2017,14167
1229,Czechia,INTFL,2018,8202
1230,Czechia,OUTFL,1989,0
1231,Czechia,OUTFL,1990,9994
1232,Czechia,OUTFL,1991,9504
1233,Czechia,OUTFL,1992,12519
1234,Czechia,OUTFL,1993,10085
1235,Czechia,OUTFL,1994,15157
1236,Czechia,OUTFL,1995,18209
1237,Czechia,OUTFL,1996,18254
1238,Czechia,OUTFL,1997,18603
1239,Czechia,OUTFL,1998,13944
1240,Czechia,OUTFL,1999,14460
1241,Czechia,OUTFL,2000,14953
1242,Czechia,OUTFL,2001,16184
1243,Czechia,OUTFL,2002,24106
1244,Czechia,OUTFL,2003,11900
1245,Czechia,OUTFL,2004,12796
1246,Czechia,OUTFL,2005,15639
1247,Czechia,OUTFL,2006,19290
1248,Czechia,OUTFL,2007,13987
1249,Czechia,OUTFL,2008,12023
1250,Czechia,OUTFL,2009,15320
1251,Czechia,OUTFL,2010,22696
1252,Czechia,OUTFL,2011,14442
1253,Czechia,OUTFL,2012,13065
1254,Czechia,OUTFL,2013,19885
1255,Czechia,OUTFL,2014,10661
1256,Czechia,OUTFL,2015,9906
1257,Czechia,OUTFL,2016,10419
1258,Czechia,OUTFL,2017,10783
1259,Czechia,OUTFL,2018,8185
1260,Czechia,PRECIP,1989,0
1261,Czechia,PRECIP,1990,46064
1262,Czechia,PRECIP,1991,46687
1263,Czechia,PRECIP,1992,48186
1264,Czechia,PRECIP,1993,53391
1265,Czechia,PRECIP,1994,52287
1266,Czechia,PRECIP,1995,61514
1267,Czechia,PRECIP,1996,54890
1268,Czechia,PRECIP,1997,57809
1269,Czechia,PRECIP,1998,56153
1270,Czechia,PRECIP,1999,49291
1271,Czechia,PRECIP,2000,54733
1272,Czechia,PRECIP,2001,63960
1273,Czechia,PRECIP,2002,71298
1274,Czechia,PRECIP,2003,40695
1275,Czechia,PRECIP,2004,53629
1276,Czechia,PRECIP,2005,57730
1277,Czechia,PRECIP,2006,55837
1278,Czechia,PRECIP,2007,59544
1279,Czechia,PRECIP,2008,49105
1280,Czechia,PRECIP,2009,59046
1281,Czechia,PRECIP,2010,68329
1282,Czechia,PRECIP,2011,49000
1283,Czechia,PRECIP,2012,54812
1284,Czechia,PRECIP,2013,57336
1285,Czechia,PRECIP,2014,51420
1286,Czechia,PRECIP,2015,41643
1287,Czechia,PRECIP,2016,50048
1288,Czechia,PRECIP,2017,53397
1289,Czechia,PRECIP,2018,41091
1290,Czechia,RFW_RES,1989,0
1291,Czechia,RFW_RES,1990,9994
1292,Czechia,RFW_RES,1991,9504
1293,Czechia,RFW_RES,1992,12519
1294,Czechia,RFW_RES,1993,10085
1295,Czechia,RFW_RES,1994,15157
1296,Czechia,RFW_RES,1995,18209
1297,Czechia,RFW_RES,1996,18254
1298,Czechia,RFW_RES,1997,18603
1299,Czechia,RFW_RES,1998,13944
1300,Czechia,RFW_RES,1999,14460
1301,Czechia,RFW_RES,2000,14953
1302,Czechia,RFW_RES,2001,16184
1303,Czechia,RFW_RES,2002,24106
1304,Czechia,RFW_RES,2003,11900
1305,Czechia,RFW_RES,2004,12796
1306,Czechia,RFW_RES,2005,15639
1307,Czechia,RFW_RES,2006,19290
1308,Czechia,RFW_RES,2007,13987
1309,Czechia,RFW_RES,2008,10901
1310,Czechia,RFW_RES,2009,11933
